,mean_power,min_power,max_power,std_power,median_power,q10,q90,energy_kWh
2023-10-16 00:00:00+00:00,0.5750903778737178,0.5685954352991796,0.581585320448256,0.0037499219474931224,0.5750903778737178,0.5698944238140872,0.5802863319333483,0.013802169068969227
2023-10-17 00:00:00+00:00,0.5880804133704273,0.5815854707958891,0.5945753559449655,0.0037499219474930747,0.5880804133704272,0.5828844593107967,0.5932763674300578,0.014113929920890254
2023-10-18 00:00:00+00:00,0.6010704488671367,0.5945755062925985,0.6075653914416749,0.0037499219474930235,0.6010704488671368,0.5958744948075061,0.6062664029267673,0.014425690772811282
2023-10-19 00:00:00+00:00,0.6140604843638462,0.607565541789308,0.6205554269383844,0.0037499219474930773,0.6140604843638462,0.6088645303042156,0.6192564384234768,0.014737451624732306
2023-10-20 00:00:00+00:00,0.6270505198605557,0.6205555772860174,0.6335454624350938,0.0037499219474931267,0.6270505198605556,0.621854565800925,0.6322464739201862,0.015049212476653334
2023-10-21 00:00:00+00:00,0.6159080181997032,0.0,4.644,0.509293610163248,0.56,0.199,0.806,0.014781792436792876
2023-10-22 00:00:00+00:00,3.273938981481481,0.0,14.259,4.430916403595743,0.562,0.358,11.233,0.07857453555555556
2023-10-23 00:00:00+00:00,0.6222268344907408,0.0,3.916,0.5558396077055454,0.576,0.0,1.534,0.014933444027777777
2023-10-24 00:00:00+00:00,0.48312236111111106,0.0,4.556,0.34864590087079816,0.514,0.0,0.816,0.011594936666666665
2023-10-25 00:00:00+00:00,0.6956539409722222,0.0,4.876,0.5465146151332054,0.598,0.314,1.016,0.016695694583333334
2023-10-26 00:00:00+00:00,0.6992383854166666,0.0,4.139,0.7532641842977637,0.532,0.0,1.602,0.016781721249999996
2023-10-27 00:00:00+00:00,1.7241055902777778,0.0,15.907,3.2064284287240317,0.554,0.076,7.1225000000000875,0.04137853416666667
2023-10-28 00:00:00+00:00,0.3736067476851852,0.0,3.456,0.4059844464390531,0.486,0.0,0.556,0.008966561944444444
2023-10-29 00:00:00+00:00,2.918675960648148,0.0,15.114,4.445243048664172,0.516,0.154,11.637,0.07004822305555555
2023-10-30 00:00:00+00:00,0.7754504745370371,0.282,5.528,0.5483702697373993,0.61,0.491,1.347,0.01861081138888889
2023-10-31 00:00:00+00:00,0.5680128587962963,0.0,5.18,0.405037967757605,0.517,0.123,0.878,0.013632308611111112
2023-11-01 00:00:00+00:00,1.7027528877314817,0.0,13.813,3.083514521194917,0.605,0.0,8.478100000000005,0.04086606930555556
2023-11-02 00:00:00+00:00,0.6834473263888889,0.0,5.642,0.656919018707647,0.566,0.107,1.9521000000000057,0.016402735833333335
2023-11-03 00:00:00+00:00,1.3370809375000001,0.0,13.632,3.247353760976605,0.494,0.0,0.85,0.032089942499999996
2023-11-04 00:00:00+00:00,2.3458645543981484,0.0,14.624,3.796301449251212,0.6,0.372,11.678,0.05630074930555554
2023-11-05 00:00:00+00:00,1.4115033564814814,0.0,13.595,3.051431500168812,0.511,0.0,2.324100000000006,0.033876080555555556
2023-11-06 00:00:00+00:00,1.834653640046296,0.0,13.248,3.454869044872019,0.51,0.141,10.664100000000005,0.04403168736111111
2023-11-07 00:00:00+00:00,1.2669234953703703,0.0,13.66,2.590854844307636,0.553,0.0,1.845,0.030406163888888886
2023-11-08 00:00:00+00:00,0.6961911805555555,0.0,5.114,0.5933083083666931,0.548,0.144,1.472,0.016708588333333337
2023-11-09 00:00:00+00:00,1.428228883101852,0.0,13.067,2.8331099272356757,0.552,0.0,2.686100000000006,0.03427749319444444
2023-11-10 00:00:00+00:00,0.7106585648148148,0.0,3.257,0.5150840652268793,0.567,0.0,1.611,0.017055805555555553
2023-11-11 00:00:00+00:00,2.112172210648148,0.0,14.044,3.6705544401220975,0.596,0.0,10.818,0.05069213305555556
2023-11-12 00:00:00+00:00,1.646508472222222,0.0,14.717,2.504682742679179,0.874,0.349,2.792,0.03951620333333333
2023-11-13 00:00:00+00:00,0.5821139409722222,0.0,5.399,0.5498136900261602,0.5,0.156,0.9031000000000059,0.013970734583333333
2023-11-14 00:00:00+00:00,0.7025141977453556,0.141,2.574,0.21646982715796506,0.8006889832383217,0.473,0.8053935067856809,0.016860340745888536
2023-11-15 00:00:00+00:00,0.8122725999797867,0.8063791558051654,0.8181660441544081,0.0034026406540925555,0.8122725999797868,0.8075578446400897,0.8169873553194839,0.019494542399514883
2023-11-16 00:00:00+00:00,0.8240596247529273,0.8181661805783059,0.8299530689275486,0.003402640654092556,0.8240596247529273,0.8193448694132303,0.8287743800926244,0.019777430994070255
2023-11-17 00:00:00+00:00,0.8358466495260678,0.8299532053514465,0.8417400937006891,0.0034026406540925568,0.8358466495260678,0.8311318941863708,0.8405614048657649,0.020060319588625627
2023-11-18 00:00:00+00:00,0.8476336742992082,0.841740230124587,0.8535271184738297,0.0034026406540925576,0.8476336742992083,0.8429189189595112,0.8523484296389053,0.020343208183181
2023-11-19 00:00:00+00:00,0.8594206990723489,0.8535272548977275,0.8653141432469702,0.0034026406540925585,0.8594206990723487,0.8547059437326517,0.8641354544120459,0.020626096777736372
2023-11-20 00:00:00+00:00,0.8712077238454893,0.8653142796708679,0.8771011680201106,0.0034026406540925563,0.8712077238454894,0.8664929685057923,0.8759224791851864,0.020908985372291744
2023-11-21 00:00:00+00:00,0.8829947486186298,0.8771013044440085,0.8888881927932512,0.0034026406540925576,0.8829947486186298,0.8782799932789328,0.8877095039583269,0.021191873966847116
2023-11-22 00:00:00+00:00,0.8947817733917705,0.888888329217149,0.9006752175663917,0.0034026406540925568,0.8947817733917705,0.8900670180520733,0.8994965287314675,0.021474762561402485
2023-11-23 00:00:00+00:00,0.9065687981649109,0.9006753539902895,0.9124622423395322,0.003402640654092557,0.9065687981649109,0.9018540428252139,0.9112835535046079,0.02175765115595786
2023-11-24 00:00:00+00:00,0.9183558229380515,0.9124623787634301,0.9242492671126727,0.0034026406540925563,0.9183558229380513,0.9136410675983543,0.9230705782777484,0.022040539750513236
2023-11-25 00:00:00+00:00,0.9301428477111919,0.9242494035365706,0.9360362918858132,0.0034026406540925585,0.9301428477111919,0.9254280923714948,0.9348576030508889,0.022323428345068605
2023-11-26 00:00:00+00:00,0.9419298724843325,0.9360364283097111,0.9478233166589538,0.0034026406540925585,0.9419298724843324,0.9372151171446353,0.9466446278240295,0.02260631693962398
2023-11-27 00:00:00+00:00,0.9537168972574729,0.9478234530828515,0.9596103414320942,0.0034026406540925568,0.953716897257473,0.9490021419177759,0.95843165259717,0.02288920553417935
2023-11-28 00:00:00+00:00,0.9655039220306135,0.9596104778559921,0.9713973662052348,0.0034026406540925563,0.9655039220306134,0.9607891666909164,0.9702186773703104,0.023172094128734725
2023-11-29 00:00:00+00:00,0.977290946803754,0.9713975026291326,0.9831843909783753,0.003402640654092556,0.977290946803754,0.9725761914640568,0.9820057021434511,0.023454982723290094
2023-11-30 00:00:00+00:00,0.9890779715768945,0.9831845274022731,0.9949714157515158,0.0034026406540925576,0.9890779715768945,0.9843632162371974,0.9937927269165915,0.023737871317845462
2023-12-01 00:00:00+00:00,1.000864996350035,0.9949715521754137,1.0067584405246564,0.003402640653995361,1.000864996350035,0.9961502410103379,1.0055797516897322,0.024020759912400838
2023-12-02 00:00:00+00:00,1.0126520211231755,1.006758576948554,1.0185454652977968,0.003402640651323568,1.0126520211231753,1.0079372657834784,1.0173667764628727,0.024303648506956214
2023-12-03 00:00:00+00:00,1.024439045896316,1.0185456017216947,1.0303324900709374,0.0034026406513235677,1.024439045896316,1.0197242905566188,1.029153801236013,0.024586537101511586
2023-12-04 00:00:00+00:00,1.0362260706694566,1.0303326264948351,1.0421195148440778,0.003402640651323569,1.0362260706694566,1.0315113153297593,1.0409408260091537,0.024869425696066958
2023-12-05 00:00:00+00:00,1.048013095442597,1.0421196512679756,1.0539065396172185,0.0034026406513235716,1.048013095442597,1.0432983401029,1.0527278507822941,0.025152314290622327
2023-12-06 00:00:00+00:00,1.0598001202157377,1.0539066760411162,1.065693564390359,0.003402640651323584,1.0598001202157374,1.0550853648760403,1.0645148755554348,0.0254352028851777
2023-12-07 00:00:00+00:00,1.071587144988878,1.0656937008142566,1.0774805891634993,0.0034026406513235816,1.0715871449888779,1.066872389649181,1.0763019003285752,0.02571809147973307
2023-12-08 00:00:00+00:00,1.0833741697620185,1.0774807255873973,1.08926761393664,0.003402640651323579,1.0833741697620187,1.0786594144223214,1.0880889251017156,0.026000980074288447
2023-12-09 00:00:00+00:00,1.095161194535159,1.0892677503605377,1.1010546387097804,0.003402640651323579,1.0951611945351591,1.0904464391954618,1.0998759498748563,0.026283868668843816
2023-12-10 00:00:00+00:00,1.1069482193082996,1.101054775133678,1.112841663482921,0.0034026406513235764,1.1069482193082996,1.1022334639686024,1.1116629746479967,0.02656675726339919
2023-12-11 00:00:00+00:00,1.11873524408144,1.1128417999068188,1.1246286882560614,0.0034026406513235816,1.11873524408144,1.1140204887417429,1.1234499994211373,0.02684964585795456
2023-12-12 00:00:00+00:00,1.1305222688545806,1.1246288246799594,1.1364157130292019,0.0034026406513235795,1.1305222688545804,1.1258075135148835,1.1352370241942777,0.02713253445250993
2023-12-13 00:00:00+00:00,1.142309293627721,1.1364158494530998,1.1482027378023425,0.0034026406513235795,1.1423092936277213,1.137594538288024,1.1470240489674182,0.027415423047065308
2023-12-14 00:00:00+00:00,1.1540963184008617,1.1482028742262402,1.159989762575483,0.003402640651323578,1.1540963184008617,1.1493815630611643,1.1588110737405588,0.02769831164162068
2023-12-15 00:00:00+00:00,1.165883343174002,1.1599898989993809,1.1717767873486236,0.0034026406513235773,1.165883343174002,1.161168587834305,1.1705980985136992,0.027981200236176052
2023-12-16 00:00:00+00:00,1.1776703679471427,1.1717769237725213,1.183563812121764,0.0034026406513235816,1.1776703679471425,1.1729556126074454,1.1823851232868399,0.028264088830731424
2023-12-17 00:00:00+00:00,1.1894573927202832,1.183563948545662,1.1953508368949044,0.0034026406513235795,1.1894573927202832,1.184742637380586,1.1941721480599803,0.028546977425286797
2023-12-18 00:00:00+00:00,1.2012444174934238,1.1953509733188024,1.207137861668045,0.003402640651323579,1.2012444174934238,1.1965296621537265,1.2059591728331207,0.02882986601984217
2023-12-19 00:00:00+00:00,1.2130314422665642,1.2071379980919428,1.2189248864411855,0.003402640651323578,1.2130314422665642,1.208316686926867,1.2177461976062613,0.02911275461439754
2023-12-20 00:00:00+00:00,1.2248184670397047,1.2189250228650834,1.230711911214326,0.003402640651323579,1.2248184670397047,1.2201037117000075,1.229533222379402,0.029395643208952913
2023-12-21 00:00:00+00:00,0.9532864917371324,0.0,6.493,0.6290887020081266,0.93,0.246,1.355,0.02287887580169117
2023-12-22 00:00:00+00:00,0.8206986111111111,0.35,4.586,0.5339213123226356,0.631,0.481,1.6041000000000059,0.019696766666666664
2023-12-23 00:00:00+00:00,0.7597654050925926,0.0,4.741,0.5867315587327289,0.584,0.425,1.2191000000000058,0.018234369722222223
2023-12-24 00:00:00+00:00,0.9933831597222221,0.108,6.594,0.8158990529493935,0.629,0.469,2.381,0.023841195833333332
2023-12-25 00:00:00+00:00,0.720383761574074,0.024,6.015,0.6051280079657296,0.519,0.367,1.613,0.017289210277777776
2023-12-26 00:00:00+00:00,0.8513821296296296,0.0,5.063,0.6701856203830511,0.731,0.17,1.5451000000000057,0.02043317111111111
2023-12-27 00:00:00+00:00,1.1132492592592593,0.0,7.67,0.9134814663196609,0.78,0.5,2.57,0.02671798222222222
2023-12-28 00:00:00+00:00,0.9384522337962963,0.0,5.676,0.7982840185580717,0.596,0.235,2.065,0.02252285361111111
2023-12-29 00:00:00+00:00,0.5776808043981482,0.0,3.711,0.2437050186760542,0.539,0.323,0.784,0.013864339305555555
2023-12-30 00:00:00+00:00,0.6619075231481482,0.0,3.482,0.5682921073047529,0.534,0.0,1.512,0.015885780555555555
2023-12-31 00:00:00+00:00,0.7476065972222222,0.0,3.315,0.4652767656369551,0.54,0.316,1.525,0.017942558333333334
2024-01-01 00:00:00+00:00,0.667153113425926,0.0,5.035,0.618223330563571,0.54,0.0,1.218,0.016011674722222223
2024-01-02 00:00:00+00:00,1.0032002546296295,0.131,8.076,0.8343792134577035,0.753,0.432,2.003,0.024076806111111116
2024-01-03 00:00:00+00:00,0.9741225868055555,0.0,5.912,0.6526806077369124,0.82,0.504,1.723,0.02337894208333333
2024-01-04 00:00:00+00:00,0.831457494212963,0.0,5.745,0.6882990754461384,0.642,0.0,1.732,0.019954979861111114
2024-01-05 00:00:00+00:00,1.0018764814814813,0.189,5.823,0.6874101844073836,0.702,0.494,1.777,0.024045035555555552
2024-01-06 00:00:00+00:00,1.2724393055555554,0.191,9.49,1.0074524493543795,0.915,0.503,2.395100000000006,0.030538543333333334
2024-01-07 00:00:00+00:00,1.5945584375,0.581,6.975,0.893636640139305,1.564,0.812,2.797,0.0382694025
2024-01-08 00:00:00+00:00,1.2199232986111113,0.0,6.241,0.5790242421979586,1.186,0.552,1.929,0.029278159166666665
2024-01-09 00:00:00+00:00,1.2069681944444444,0.0,3.746,0.7875223211857545,1.703,0.0,1.894,0.028967236666666663
2024-01-10 00:00:00+00:00,1.2812844311377245,0.0,5.522,0.8316162496957442,1.712,0.0,1.965,0.026390188333333335
